"Date","Open","High","Low","Close"
"28 Aug 2018","3288.90","3303.05","3214.30","3234.00"
"27 Aug 2018","3248.95","3310.40","3243.10","3283.90"
"24 Aug 2018","3221.05","3273.40","3200.80","3214.60"
"23 Aug 2018","3280.10","3280.10","3193.10","3238.20"
"21 Aug 2018","3296.20","3303.45","3247.95","3278.35"
"20 Aug 2018","3243.40","3294.30","3235.45","3285.20"
"17 Aug 2018","3154.35","3230.10","3146.45","3222.05"
"16 Aug 2018","3134.70","3192.10","3104.65","3127.45"
"14 Aug 2018","3170.45","3194.40","3135.15","3151.85"
"13 Aug 2018","3175.65","3230.30","3119.00","3146.05"
"10 Aug 2018","3379.85","3447.95","3215.55","3250.85"
"09 Aug 2018","3326.40","3402.45","3301.75","3379.20"
"08 Aug 2018","3255.15","3298.30","3238.85","3281.30"
"07 Aug 2018","3335.20","3349.40","3244.25","3252.35"
"06 Aug 2018","3254.95","3350.95","3254.95","3323.60"
"03 Aug 2018","3186.80","3245.35","3186.10","3239.00"
"02 Aug 2018","3179.55","3209.10","3147.45","3178.90"
"01 Aug 2018","3190.70","3224.95","3139.85","3202.75"
"31 Jul 2018","3223.95","3270.10","3164.65","3186.25"
"30 Jul 2018","3138.85","3245.15","3135.35","3226.70"
"27 Jul 2018","3112.50","3183.30","3068.10","3093.70"
"26 Jul 2018","2971.55","3111.80","2964.75","3095.90"
"25 Jul 2018","2906.95","2946.40","2881.80","2935.85"
"24 Jul 2018","2873.85","2907.55","2865.20","2895.95"
"23 Jul 2018","2806.35","2874.80","2787.55","2868.70"
"20 Jul 2018","2785.40","2816.85","2770.05","2802.35"
"19 Jul 2018","2776.90","2829.65","2738.00","2790.05"
"18 Jul 2018","2814.40","2840.90","2737.80","2775.85"
"17 Jul 2018","2689.25","2806.35","2686.70","2799.40"
"16 Jul 2018","2761.60","2764.65","2686.80","2695.40"
"13 Jul 2018","2817.95","2819.80","2747.95","2765.15"
"12 Jul 2018","2816.20","2850.25","2808.95","2822.95"
"11 Jul 2018","2837.90","2840.45","2783.85","2791.70"
"10 Jul 2018","2837.50","2864.75","2823.70","2845.95"
"09 Jul 2018","2789.30","2826.10","2779.45","2815.30"
"06 Jul 2018","2751.25","2803.10","2746.05","2772.25"
"05 Jul 2018","2771.40","2781.10","2747.80","2752.00"
"04 Jul 2018","2758.20","2775.10","2740.55","2765.90"
"03 Jul 2018","2796.85","2807.65","2758.60","2771.80"
"02 Jul 2018","2795.95","2827.35","2736.65","2793.45"
"29 Jun 2018","2771.25","2828.35","2770.65","2791.50"
"28 Jun 2018","2796.50","2822.55","2747.80","2754.45"
"27 Jun 2018","2878.40","2878.40","2801.35","2809.10"
"26 Jun 2018","2875.00","2917.75","2855.55","2879.00"
"25 Jun 2018","2939.25","2947.80","2876.90","2886.75"
"22 Jun 2018","2916.10","2955.60","2880.65","2948.30"
"21 Jun 2018","2985.70","2986.05","2908.70","2913.35"
"20 Jun 2018","2979.60","2992.55","2953.90","2972.70"
"19 Jun 2018","3013.55","3031.25","2952.00","2974.65"
"18 Jun 2018","3033.95","3053.65","3006.20","3022.05"
"15 Jun 2018","3101.95","3111.00","3024.10","3032.75"
"14 Jun 2018","3137.25","3137.25","3080.40","3100.35"
"13 Jun 2018","3112.10","3168.85","3109.90","3145.70"
"12 Jun 2018","3027.90","3113.85","3024.15","3099.90"
