"Date","Open","High","Low","Close"
"31 Jul 2018","11708.65","11711.30","11605.45","11662.90"
"30 Jul 2018","11728.85","11760.50","11650.95","11738.85"
"27 Jul 2018","11627.55","11699.45","11624.85","11691.00"
"26 Jul 2018","11404.70","11620.40","11402.75","11588.45"
"25 Jul 2018","11351.55","11418.50","11345.95","11398.20"
"24 Jul 2018","11299.80","11367.00","11279.95","11332.85"
"23 Jul 2018","11205.75","11324.60","11197.30","11312.70"
"20 Jul 2018","11191.10","11290.30","11167.30","11270.55"
"19 Jul 2018","11300.95","11300.95","11186.30","11208.70"
"18 Jul 2018","11334.20","11385.85","11258.80","11279.35"
"17 Jul 2018","11173.40","11301.75","11171.10","11285.30"
"16 Jul 2018","11254.75","11264.40","11169.00","11184.50"
"13 Jul 2018","11279.75","11303.95","11230.75","11259.45"
"12 Jul 2018","11203.20","11301.85","11194.70","11262.65"
"11 Jul 2018","11193.60","11229.90","11138.90","11153.25"
"10 Jul 2018","11129.65","11199.45","11110.85","11191.30"
"09 Jul 2018","11071.65","11104.85","11040.20","11090.65"
"06 Jul 2018","11015.90","11084.95","11008.05","11024.00"
"05 Jul 2018","11035.95","11080.65","11003.35","11043.20"
"04 Jul 2018","10922.90","11034.35","10892.25","11019.15"
"03 Jul 2018","10931.35","10952.35","10886.95","10909.70"
"02 Jul 2018","11019.75","11022.05","10868.30","10932.70"
"29 Jun 2018","10960.55","11031.00","10953.70","11007.05"
"28 Jun 2018","11032.60","11052.15","10888.80","10949.00"
"27 Jun 2018","11154.70","11167.05","11017.00","11045.75"
"26 Jun 2018","11103.35","11182.75","11096.85","11141.45"
"25 Jun 2018","11201.85","11219.00","11131.00","11140.10"
"22 Jun 2018","11049.40","11231.65","11022.10","11213.85"
"21 Jun 2018","11081.20","11113.10","11028.25","11044.00"
"20 Jun 2018","10953.05","11049.80","10951.85","11040.35"
"19 Jun 2018","10974.40","10974.40","10913.05","10929.15"
"18 Jun 2018","10982.70","10994.70","10947.00","10962.80"
"15 Jun 2018","11011.15","11045.75","10944.45","10976.40"
"14 Jun 2018","11050.25","11050.25","10995.05","11010.85"
"13 Jun 2018","11111.55","11115.75","11034.35","11053.00"
"12 Jun 2018","11055.20","11089.45","11009.65","11075.35"
